JSPACE = 0 ; abundances from Jenkins 2009 for C O N /10 and depleted for the heavier elements
 311 SiH3+       1  3  0  0  0  0  1  0  0  0  0  0  0  0  0.00000000e+00
 312 SiNCH+      1  1  0  1  1  0  1  0  0  0  0  0  0  0  0.00000000e+00
 313 HSiNH+      1  2  0  0  1  0  1  0  0  0  0  0  0  0  0.00000000e+00
 314 HN2O+       1  1  0  0  2  1  0  0  0  0  0  0  0  0  0.00000000e+00
 315 C2H3+       1  3  0  2  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 316 c-C3H2+     1  2  0  3  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 317 l-C3H2+     1  2  0  3  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 318 C4H+        1  1  0  4  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 319 C5+         1  0  0  5  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 320 HC3O+       1  1  0  3  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 321 C4H-       -1  1  0  4  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 322 C5-        -1  0  0  5  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 323 NH4+        1  4  0  0  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 324 H3CS+       1  3  0  1  0  0  0  1  0  0  0  0  0  0  0.00000000e+00
 325 H2COH+      1  3  0  1  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 326 H3S2+       1  3  0  0  0  0  0  2  0  0  0  0  0  0  0.00000000e+00
 327 HC3S+       1  1  0  3  0  0  0  1  0  0  0  0  0  0  0.00000000e+00
 328 PC3H+       1  1  0  3  0  0  0  0  0  0  0  0  1  0  0.00000000e+00
 329 PCH3+       1  3  0  1  0  0  0  0  0  0  0  0  1  0  0.00000000e+00
 330 SiC2H2+     1  2  0  2  0  0  1  0  0  0  0  0  0  0  0.00000000e+00
 331 SiC3H+      1  1  0  3  0  0  1  0  0  0  0  0  0  0  0.00000000e+00
 332 SiC4+       1  0  0  4  0  0  1  0  0  0  0  0  0  0  0.00000000e+00
 333 SiCH3+      1  3  0  1  0  0  1  0  0  0  0  0  0  0  0.00000000e+00
 334 SiH4+       1  4  0  0  0  0  1  0  0  0  0  0  0  0  0.00000000e+00
 335 CH2CN+      1  2  0  2  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 336 H2CCO+      1  2  0  2  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 337 HC3N+       1  1  0  3  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 338 C4N+        1  0  0  4  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 339 C4P+        1  0  0  4  0  0  0  0  0  0  0  0  1  0  0.00000000e+00
 340 C4S+        1  0  0  4  0  0  0  1  0  0  0  0  0  0  0.00000000e+00
 341 HCOOH+      1  2  0  1  0  2  0  0  0  0  0  0  0  0  0.00000000e+00
 342 CH4+        1  4  0  1  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 343 H3SiO+      1  3  0  0  0  1  1  0  0  0  0  0  0  0  0.00000000e+00
 344 PC2H2+      1  2  0  2  0  0  0  0  0  0  0  0  1  0  0.00000000e+00
 345 C6+         1  0  0  6  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 346 HC4N+       1  1  0  4  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 347 C5H-       -1  1  0  5  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 348 C6-        -1  0  0  6  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 349 CH3CO+      1  3  0  2  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 350 C2H4+       1  4  0  2  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 351 HC3NH+      1  2  0  3  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 352 HC4S+       1  1  0  4  0  0  0  1  0  0  0  0  0  0  0.00000000e+00
 353 CH5+        1  5  0  1  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 354 C4H2+       1  2  0  4  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 355 C5H+        1  1  0  5  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 356 CH3CN+      1  3  0  2  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 357 c-C3H3+     1  3  0  3  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 358 l-C3H3+     1  3  0  3  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 359 C5N+        1  0  0  5  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 360 CH3O2+      1  3  0  1  0  2  0  0  0  0  0  0  0  0  0.00000000e+00
 361 CH2NH2+     1  4  0  1  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 362 CH3OH+      1  4  0  1  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 363 H2C3O+      1  2  0  3  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 364 HC2NCH+     1  2  0  3  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 365 HC4O+       1  1  0  4  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 366 NH2CNH+     1  3  0  1  2  0  0  0  0  0  0  0  0  0  0.00000000e+00
 367 PC2H3+      1  3  0  2  0  0  0  0  0  0  0  0  1  0  0.00000000e+00
 368 PC4H+       1  1  0  4  0  0  0  0  0  0  0  0  1  0  0.00000000e+00
 369 PCH4+       1  4  0  1  0  0  0  0  0  0  0  0  1  0  0.00000000e+00
 370 SiC2H3+     1  3  0  2  0  0  1  0  0  0  0  0  0  0  0.00000000e+00
 371 SiC3H2+     1  2  0  3  0  0  1  0  0  0  0  0  0  0  0.00000000e+00
 372 SiC4H+      1  1  0  4  0  0  1  0  0  0  0  0  0  0  0.00000000e+00
 373 SiCH4+      1  4  0  1  0  0  1  0  0  0  0  0  0  0  0.00000000e+00
 374 SiH5+       1  5  0  0  0  0  1  0  0  0  0  0  0  0  0.00000000e+00
 375 C7+         1  0  0  7  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 376 H2C4N+      1  2  0  4  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 377 C6H-       -1  1  0  6  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 378 C7-        -1  0  0  7  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 379 C4H3+       1  3  0  4  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 380 C5H2+       1  2  0  5  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 381 CH3CNH+     1  4  0  2  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 382 C2H4O+      1  4  0  2  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 383 C2H5+       1  5  0  2  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 384 C3H3N+      1  3  0  3  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 385 C3H4+       1  4  0  3  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 386 HC5N+       1  1  0  5  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 387 C6H+        1  1  0  6  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 388 CH3NH2+     1  5  0  1  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 389 CH3OH2+     1  5  0  1  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 390 C2H3CO+     1  3  0  3  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 391 NH2CH2O+    1  4  0  1  1  1  0  0  0  0  0  0  0  0  0.00000000e+00
 392 PC2H4+      1  4  0  2  0  0  0  0  0  0  0  0  1  0  0.00000000e+00
 393 PC4H2+      1  2  0  4  0  0  0  0  0  0  0  0  1  0  0.00000000e+00
 394 HC5O+       1  1  0  5  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 395 C6N+        1  0  0  6  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 396 H2C5N+      1  2  0  5  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 397 C8+         1  0  0  8  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 398 C7H-       -1  1  0  7  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 399 C8-        -1  0  0  8  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 400 C5H3+       1  3  0  5  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 401 C3H5+       1  5  0  3  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 402 C6H2+       1  2  0  6  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 403 C7H+        1  1  0  7  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 404 CH3CHOH+    1  5  0  2  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 405 C2H6+       1  6  0  2  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 406 C3H3NH+     1  4  0  3  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 407 C4H4+       1  4  0  4  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 408 C7N+        1  0  0  7  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 409 CH3NH3+     1  6  0  1  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 410 COOCH4+     1  4  0  2  0  2  0  0  0  0  0  0  0  0  0.00000000e+00
 411 H3C4N+      1  3  0  4  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 412 HC6N+       1  1  0  6  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 413 C9+         1  0  0  9  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 414 C8H-       -1  1  0  8  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 415 C9-        -1  0  0  9  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 416 C4H5+       1  5  0  4  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 417 C6H3+       1  3  0  6  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 418 C7H2+       1  2  0  7  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 419 C2H5OH+     1  6  0  2  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 420 H3C4NH+     1  4  0  4  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 421 C5H3N+      1  3  0  5  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 422 C5H4+       1  4  0  5  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 423 HC7N+       1  1  0  7  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 424 C8H+        1  1  0  8  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 425 CH3OCH3+    1  6  0  2  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 426 H5C2O2+     1  5  0  2  0  2  0  0  0  0  0  0  0  0  0.00000000e+00
 427 HC7O+       1  1  0  7  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 428 C8N+        1  0  0  8  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 429 C2H7+       1  7  0  2  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 430 C10+        1  0  0 10  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 431 CH3OCH4+    1  7  0  2  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 432 C9H-       -1  1  0  9  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 433 C10-       -1  0  0 10  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 434 C7H2N+      1  2  0  7  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 435 C7H3+       1  3  0  7  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 436 C5H5+       1  5  0  5  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 437 C8H2+       1  2  0  8  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 438 C9H+        1  1  0  9  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 439 C2H5OH2+    1  7  0  2  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 440 C2H6CO+     1  6  0  3  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 441 C5H4N+      1  4  0  5  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 442 C6H4+       1  4  0  6  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 443 C9N+        1  0  0  9  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 444 HC8N+       1  1  0  8  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 445 C10H+       1  1  0 10  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 446 C10H-      -1  1  0 10  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 447 C8H3+       1  3  0  8  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 448 C9H2+       1  2  0  9  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 449 C3H6OH+     1  7  0  3  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 450 C4H7+       1  7  0  4  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 451 H3C6NH+     1  4  0  6  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 452 c-C6H5+     1  5  0  6  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 453 H3C7N+      1  3  0  7  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 454 C7H4+       1  4  0  7  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 455 C9HN+       1  1  0  9  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 456 C11+        1  0  0 11  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 457 HC9O+       1  1  0  9  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 458 C10N+       1  0  0 10  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 459 C9H2N+      1  2  0  9  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 460 C9H3+       1  3  0  9  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 461 C10H2+      1  2  0 10  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 462 C7H5+       1  5  0  7  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 463 C8H4+       1  4  0  8  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 464 HC10N+      1  1  0 10  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 465 C6H7+       1  7  0  6  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 466 C9H4+       1  4  0  9  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 467 C8H4N+      1  4  0  8  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 468 C8H5+       1  5  0  8  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 469 C9H3N+      1  3  0  9  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 470 C10H3+      1  3  0 10  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 471 C9H5+       1  5  0  9  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 472 GRAIN0      0  0  0  0  0  0  0  0  0  0  0  0  0  0  1.32150000e-12
 473 GRAIN-     -1  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 474 XH          0  1  0  0  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 475 C3H5        0  5  0  3  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 476 C3H7        0  7  0  3  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 477 C3H8        0  8  0  3  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 478 CH2CCH2     0  4  0  3  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 479 CH3O        0  3  0  1  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 480 CH3OCH2     0  5  0  2  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 481 CH3COOH     0  4  0  2  0  2  0  0  0  0  0  0  0  0  0.00000000e+00
 482 CH3CHOH     0  5  0  2  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 483 HCOCH2OH    0  4  0  2  0  2  0  0  0  0  0  0  0  0  0.00000000e+00
 484 CH2CH2OH    0  5  0  2  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 485 HCOCH2OH2+  1  5  0  2  0  2  0  0  0  0  0  0  0  0  0.00000000e+00
 486 H2CCCO      0  2  0  3  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 487 c-C3H2O     0  2  0  3  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 488 HCCCHO      0  2  0  3  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 489 HCCCHOH+    1  3  0  3  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 490 c-C3H2OH+   1  3  0  3  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 491 POH+        1  1  0  0  0  1  0  0  0  0  0  0  1  0  0.00000000e+00
 492 ClO         0  0  0  0  0  1  0  0  0  0  0  1  0  0  0.00000000e+00
 493 ClO+        1  0  0  0  0  1  0  0  0  0  0  1  0  0  0.00000000e+00
