React1     React2    React3       Prod1      Prod2      Prod3      Prod4      Prod5       A          B          C          errA     errB     errC ty  Tmin   Tmax  fr   num n  n !comment 
C9H3+      C8H-                   H          C8H        C9H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3794 1  1 
C9H3+      C9-                    H          C9         C9H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3795 1  1 
C9H3+      C9H-                   H          C9H        C9H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3796 1  1 
C9H3+      C10-                   H          C10        C9H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3797 1  1 
C9H3+      C10H-                  H          C10H       C9H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3798 1  1 
C9H3+      C3N-                   H          C3N        C9H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3799 1  1 
CF+        CN-                    C          F          CN                                 7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3804 1  1 
CF+        C6-                    C          F          C6                                 7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3809 1  1 
CF+        C6H-                   C          F          C6H                                7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3810 1  1 
CF+        C8-                    C          F          C8                                 7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3813 1  1 
CF+        C8H-                   C          F          C8H                                7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3814 1  1 
CF+        C10-                   C          F          C10                                7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3817 1  1 
CF+        C10H-                  C          F          C10H                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3818 1  1 
CF+        C3N-                   C          F          C3N                                7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3819 1  1 
HC3S+      C8-                    H          C3S        C8                                 7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4053 1  1 
HC3S+      C10-                   H          C3S        C10                                7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4057 1  1 
HC3S+      C3N-                   H          C3N        C3S                                7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4059 1  1 
HC4S+      C6-                    H          C4S        C6                                 7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4148 1  1 
HC4S+      C8-                    H          C4S        C8                                 7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4152 1  1 
HC4S+      C10-                   H          C4S        C10                                7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4156 1  1 
HC4S+      C10H-                  H          C4S        C10H                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4157 1  1 
HC4S+      C3N-                   H          C3N        C4S                                7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4158 1  1 
C10H2+     CN-                    H          CN         C10H                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4243 1  1 
C10H2+     C4H-                   H          C4H        C10H                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4245 1  1 
C10H2+     C6-                    H          C6         C10H                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4248 1  1 
C10H2+     C6H-                   H          C6H        C10H                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4249 1  1 
C10H2+     C8-                    H          C8         C10H                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4252 1  1 
C10H2+     C8H-                   H          C8H        C10H                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4253 1  1 
C10H2+     C9-                    H          C9         C10H                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4254 1  1 
C10H2+     C10-                   H          C10        C10H                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4256 1  1 
C10H2+     C10H-                  H          C10H       C10H                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4257 1  1 
C10H2+     C3N-                   H          C3N        C10H                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4258 1  1 
C5H5+      S-                     H          S          H2         C5H2                    7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4262 1  1 
C5H5+      CN-                    H          CN         H2         C5H2                    7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4263 1  1 
C5H5+      OH-                    H          H2         OH         C5H2                    7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4264 1  1 
C5H5+      C4H-                   H          H2         C4H        C5H2                    7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4265 1  1 
C5H5+      C5-                    H          H2         C5         C5H2                    7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4266 1  1 
C5H5+      C5H-                   H          H2         C5H        C5H2                    7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4267 1  1 
C5H5+      C6-                    H          H2         C6         C5H2                    7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4268 1  1 
C5H5+      C6H-                   H          H2         C5H2       C6H                     7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4269 1  1 
C5H5+      C7-                    H          H2         C5H2       C7                      7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4270 1  1 
C5H5+      C7H-                   H          H2         C5H2       C7H                     7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4271 1  1 
C5H5+      C8-                    H          H2         C5H2       C8                      7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4272 1  1 
C5H5+      C8H-                   H          H2         C5H2       C8H                     7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4273 1  1 
C5H5+      C9-                    H          H2         C5H2       C9                      7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4274 1  1 
C5H5+      C9H-                   H          H2         C5H2       C9H                     7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4275 1  1 
C5H5+      C10-                   H          H2         C5H2       C10                     7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4276 1  1 
C5H5+      C10H-                  H          H2         C5H2       C10H                    7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4277 1  1 
C5H5+      C3N-                   H          H2         C3N        C5H2                    7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4278 1  1 
C7H5+      S-                     H          S          H2         C7H2                    7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4322 1  1 
