React1     React2    React3       Prod1      Prod2      Prod3      Prod4      Prod5       A          B          C          errA     errB     errC ty  Tmin   Tmax  fr   num n  n !comment 
C          SiH5+                  H          SiCH4+                                        2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1821 1  1 
O          SiH5+                  H2         H3SiO+                                        1.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1822 1  1 
H2O        SiH5+                  SiH4       H3O+                                          1.000e+00  8.150e-10  5.410e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1823 1  1 
N          SiC                    Si         CN                                            5.000e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2010 1  1 
N          SiC                    C          SiN                                           5.000e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2011 1  1 
N          SiH                    H          SiN                                           1.660e-10 -9.000e-02  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2012 1  1 
N          SiH2                   H          HNSi                                          8.000e-11  1.670e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2023 1  1 
N          SiH3                   H2         HNSi                                          1.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2038 1  1 
O          SiC                    Si         CO                                            5.000e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2101 1  1 
O          SiC                    C          SiO                                           5.000e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2102 1  1 
O          SiH                    H          SiO                                           1.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2103 1  1 
O          SiN                    N          SiO                                           5.000e-11  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  2104 1  1 
O          SiN                    Si         NO                                            5.000e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2105 1  1 
Si         H3+                    H2         SiH+                                          3.700e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2148 1  1 
SiC        H3+                    H2         CHSi+                                         1.000e+00  3.670e-09  2.100e+00 2.00e+00 0.00e+00 logn  4     10    330  4  2171 1  1 
SiC        H3+                    H2         CHSi+                                         1.000e+00  3.670e-09  2.100e+00 2.00e+00 0.00e+00 logn  4    330    800  5  2171 2  1 
SiH        H3+                    H2         SiH2+                                         1.000e+00  3.330e-09  1.540e-01 2.00e+00 0.00e+00 logn  4     10    800  5  2172 1  1 
SiN        H3+                    H2         HNSi+                                         1.000e+00  2.860e-09  4.410e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2173 1  1 
SiO        H3+                    H2         HSiO+                                         1.000e+00  2.950e-09  5.100e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2174 1  1 
SiS        H3+                    H2         HSiS+                                         1.000e+00  3.780e-09  2.140e+00 2.00e+00 0.00e+00 logn  4     10    344  4  2175 1  1 
SiS        H3+                    H2         HSiS+                                         1.000e+00  3.780e-09  2.140e+00 2.00e+00 0.00e+00 logn  4    344    800  5  2175 2  1 
HCSi       H3+                    H2         CH2Si+                                        1.000e+00  3.620e-09  1.850e-01 2.00e+00 0.00e+00 logn  4     10    800  5  2191 1  1 
HNSi       H3+                    H2         HSiNH+                                        1.000e+00  3.310e-09  3.770e-01 2.00e+00 0.00e+00 logn  4     10     11  4  2194 1  1 
HNSi       H3+                    H2         HSiNH+                                        1.000e+00  3.310e-09  3.770e-01 2.00e+00 0.00e+00 logn  4     11    800  5  2194 2  1 
c-SiC2     H3+                    H2         SiC2H+                                        1.000e+00  3.620e-09  3.200e+00 2.00e+00 0.00e+00 logn  4     10    770  4  2202 1  1 
c-SiC2     H3+                    H2         SiC2H+                                        1.000e+00  3.620e-09  3.200e+00 2.00e+00 0.00e+00 logn  4    770    800  5  2202 2  1 
SiH2       H3+                    H2         SiH3+                                         1.000e+00  3.240e-09  2.070e-01 2.00e+00 0.00e+00 logn  4     10    800  5  2203 1  1 
SiNC       H3+                    H2         SiNCH+                                        1.000e+00  3.800e-09  3.370e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2204 1  1 
SiO2       H3+                    H2         HSiO2+                                        1.140e-09 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2205 1  1 
H2SiO      H3+                    H2         H3SiO+                                        1.000e+00  2.980e-09  6.080e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2219 1  1 
HCCSi      H3+                    H2         SiC2H2+                                       1.000e+00  4.100e-09  1.110e+00 2.00e+00 0.00e+00 logn  4     10     94  4  2222 1  1 
HCCSi      H3+                    H2         SiC2H2+                                       1.000e+00  4.100e-09  1.110e+00 2.00e+00 0.00e+00 logn  4     94    800  5  2222 2  1 
l-SiC3     H3+                    H2         SiC3H+                                        1.000e+00  4.770e-09  4.150e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2223 1  1 
SiCH2      H3+                    H2         SiCH3+                                        1.000e+00  3.710e-09  2.540e-01 2.00e+00 0.00e+00 logn  4     10    800  5  2224 1  1 
SiH3       H3+                    H2         SiH4+                                         1.000e+00  3.190e-09  7.710e-03 2.00e+00 0.00e+00 logn  4     10    800  5  2225 1  1 
C          SiC2H2+                H          SiC3H+                                        2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2273 1  1 
C          SiC3H+                 H          SiC4+                                         2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2274 1  1 
C          SiCH3+                 H          SiC2H2+                                       2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2275 1  1 
C          SiH4+                  H2         CH2Si+                                        3.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2277 1  1 
H2O        SiH4+                  SiH3       H3O+                                          1.000e+00  8.190e-10  5.410e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2280 1  1 
Si         C2H4+                  H2         SiC2H2+                                       2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2291 1  1 
Si         C2H4+                  H          SiC2H3+                                       2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2292 1  1 
Si         c-C3H3+                H2         SiC3H+                                        2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2340 1  1 
Si         c-C3H3+                H          SiC3H2+                                       2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2341 1  1 
Si         l-C3H3+                H2         SiC3H+                                        2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2342 1  1 
Si         l-C3H3+                H          SiC3H2+                                       2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2343 1  1 
c-HCCHSi   C+                     H          SiC3H+                                        3.090e-09 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2388 1  1 
SiC3H      C+                     H          SiC4+                                         1.000e+00  2.540e-09  6.560e-01 2.00e+00 0.00e+00 logn  4     10     33  4  2389 1  1 
SiC3H      C+                     H          SiC4+                                         1.000e+00  2.540e-09  6.560e-01 2.00e+00 0.00e+00 logn  4     33    800  5  2389 2  1 
SiCH3      C+                     H2         SiC2H+                                        3.330e-01  2.080e-09  1.360e+00 2.00e+00 0.00e+00 logn  4     10    140  4  2390 1  1 
SiCH3      C+                     H2         SiC2H+                                        3.330e-01  2.080e-09  1.360e+00 2.00e+00 0.00e+00 logn  4    140    800  5  2390 2  1 
SiCH3      C+                     H          SiC2H2+                                       3.330e-01  2.080e-09  1.360e+00 2.00e+00 0.00e+00 logn  4     10    140  4  2391 1  1 
SiCH3      C+                     H          SiC2H2+                                       3.330e-01  2.080e-09  1.360e+00 2.00e+00 0.00e+00 logn  4    140    800  5  2391 2  1 
SiH4       C+                     H2         CH2Si+                                        1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2392 1  1 
SiH4       C+                     H          SiCH3+                                        1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2393 1  1 
SiH        H+                     H2         Si+                                           5.000e-01  5.590e-09  1.540e-01 2.00e+00 0.00e+00 logn  4     10    800  5  2466 1  1 
H2SiO      HCO+                   CO         H3SiO+                                        1.000e+00  1.190e-09  6.080e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2478 1  1 
HCCSi      HCO+                   CO         SiC2H2+                                       1.000e+00  1.600e-09  1.110e+00 2.00e+00 0.00e+00 logn  4     10     94  4  2481 1  1 
HCCSi      HCO+                   CO         SiC2H2+                                       1.000e+00  1.600e-09  1.110e+00 2.00e+00 0.00e+00 logn  4     94    800  5  2481 2  1 
l-SiC3     HCO+                   CO         SiC3H+                                        1.000e+00  1.810e-09  4.150e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2482 1  1 
SiCH2      HCO+                   CO         SiCH3+                                        1.000e+00  1.500e-09  2.540e-01 2.00e+00 0.00e+00 logn  4     10    800  5  2483 1  1 
c-HCCHSi   HCO+                   CO         SiC2H3+                                       2.230e-09 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2500 1  1 
SiC3H      HCO+                   CO         SiC3H2+                                       1.000e+00  1.800e-09  6.560e-01 2.00e+00 0.00e+00 logn  4     10     33  4  2501 1  1 
SiC3H      HCO+                   CO         SiC3H2+                                       1.000e+00  1.800e-09  6.560e-01 2.00e+00 0.00e+00 logn  4     33    800  5  2501 2  1 
SiC4       HCO+                   CO         SiC4H+                                        1.000e+00  2.050e-09  5.570e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2502 1  1 
SiCH3      HCO+                   CO         SiCH4+                                        1.000e+00  1.530e-09  1.360e+00 2.00e+00 0.00e+00 logn  4     10    140  4  2503 1  1 
SiCH3      HCO+                   CO         SiCH4+                                        1.000e+00  1.530e-09  1.360e+00 2.00e+00 0.00e+00 logn  4    140    800  5  2503 2  1 
SiH4       HCO+                   CO         SiH5+                                         1.400e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2504 1  1 
H2         HNSi+                  H          HSiNH+                                        1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2590 1  1 
Si         H2NC+                  H2         SiNC+                                         5.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2738 1  1 
Si         H3O+                   H2O        SiH+                                          1.800e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2742 1  1 
SiC        H3O+                   H2O        CHSi+                                         1.000e+00  1.710e-09  2.100e+00 2.00e+00 0.00e+00 logn  4     10    330  4  2748 1  1 
SiC        H3O+                   H2O        CHSi+                                         1.000e+00  1.710e-09  2.100e+00 2.00e+00 0.00e+00 logn  4    330    800  5  2748 2  1 
SiH        H3O+                   H2O        SiH2+                                         1.000e+00  1.620e-09  1.540e-01 2.00e+00 0.00e+00 logn  4     10    800  5  2749 1  1 
HCSi       H3O+                   H2O        CH2Si+                                        1.000e+00  1.680e-09  1.850e-01 2.00e+00 0.00e+00 logn  4     10    800  5  2759 1  1 
c-SiC2     H3O+                   H2O        SiC2H+                                        1.000e+00  1.640e-09  3.200e+00 2.00e+00 0.00e+00 logn  4     10    770  4  2764 1  1 
c-SiC2     H3O+                   H2O        SiC2H+                                        1.000e+00  1.640e-09  3.200e+00 2.00e+00 0.00e+00 logn  4    770    800  5  2764 2  1 
SiH2       H3O+                   H2O        SiH3+                                         1.000e+00  1.570e-09  2.070e-01 2.00e+00 0.00e+00 logn  4     10    800  5  2765 1  1 
SiNC       H3O+                   H2O        SiNCH+                                        1.000e+00  1.710e-09  3.370e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2766 1  1 
H2SiO      H3O+                   H2O        H3SiO+                                        1.000e+00  1.370e-09  6.080e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2776 1  1 
HCCSi      H3O+                   H2O        SiC2H2+                                       1.000e+00  1.850e-09  1.110e+00 2.00e+00 0.00e+00 logn  4     10     94  4  2779 1  1 
HCCSi      H3O+                   H2O        SiC2H2+                                       1.000e+00  1.850e-09  1.110e+00 2.00e+00 0.00e+00 logn  4     94    800  5  2779 2  1 
SiCH3      H3O+                   H2O        SiCH4+                                        1.000e+00  1.760e-09  1.360e+00 2.00e+00 0.00e+00 logn  4     10    140  4  2792 1  1 
SiCH3      H3O+                   H2O        SiCH4+                                        1.000e+00  1.760e-09  1.360e+00 2.00e+00 0.00e+00 logn  4    140    800  5  2792 2  1 
C2H2       SiC2H+                 H2         SiC4H+                                        2.000e-11  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  2839 1  1 
C          SiH3+                  H          CH2Si+                                        2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2840 1  1 
N          SiH3+                  H2         HNSi+                                         1.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2841 1  1 
N          SiH3+                  H          HSiNH+                                        1.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2842 1  1 
O          SiH3+                  H2         HSiO+                                         2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2843 1  1 
O          SiH3+                  H          H2SiO+                                        2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2844 1  1 
O2         SiH3+                  O          H3SiO+                                        2.900e-12  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  2845 1  1 
O          SiNCH+                 SiN        HCO+                                          2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2846 1  1 
C          HSiNH+                 H2         SiNC+                                         1.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2847 1  1 
C          HSiNH+                 H          SiNCH+                                        1.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2848 1  1 
Si         C2H3+                  H2         SiC2H+                                        2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2857 1  1 
Si         C2H3+                  H          SiC2H2+                                       2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2858 1  1 
HCSi       H+                     H2         SiC+                                          5.000e-01  6.130e-09  1.850e-01 2.00e+00 0.00e+00 logn  4     10    800  5  2864 1  1 
HNSi       H+                     H2         SiN+                                          5.000e-01  5.600e-09  3.770e-01 2.00e+00 0.00e+00 logn  4     10     11  4  2866 1  1 
HNSi       H+                     H2         SiN+                                          5.000e-01  5.600e-09  3.770e-01 2.00e+00 0.00e+00 logn  4     11    800  5  2866 2  1 
SiH2       H+                     H2         SiH+                                          5.000e-01  5.440e-09  2.070e-01 2.00e+00 0.00e+00 logn  4     10    800  5  2869 1  1 
H2SiO      H+                     H2         HSiO+                                         5.000e-01  5.050e-09  6.080e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2880 1  1 
HCCSi      H+                     H2         SiC2+                                         5.000e-01  6.980e-09  1.110e+00 2.00e+00 0.00e+00 logn  4     10     94  4  2881 1  1 
HCCSi      H+                     H2         SiC2+                                         5.000e-01  6.980e-09  1.110e+00 2.00e+00 0.00e+00 logn  4     94    800  5  2881 2  1 
SiCH2      H+                     H2         CHSi+                                         5.000e-01  6.280e-09  2.540e-01 2.00e+00 0.00e+00 logn  4     10    800  5  2882 1  1 
SiH3       H+                     H2         SiH2+                                         5.000e-01  5.360e-09  7.710e-03 2.00e+00 0.00e+00 logn  4     10    800  5  2883 1  1 
c-HCCHSi   H+                     H2         SiC2H+                                        4.870e-09 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2906 1  1 
SiC3H      H+                     H2         l-SiC3+                                       5.000e-01  8.120e-09  6.560e-01 2.00e+00 0.00e+00 logn  4     10     33  4  2907 1  1 
SiC3H      H+                     H2         l-SiC3+                                       5.000e-01  8.120e-09  6.560e-01 2.00e+00 0.00e+00 logn  4     33    800  5  2907 2  1 
SiCH3      H+                     H2         CH2Si+                                        5.000e-01  6.460e-09  1.360e+00 2.00e+00 0.00e+00 logn  4     10    140  4  2908 1  1 
SiCH3      H+                     H2         CH2Si+                                        5.000e-01  6.460e-09  1.360e+00 2.00e+00 0.00e+00 logn  4    140    800  5  2908 2  1 
SiH4       H+                     H2         SiH3+                                         1.500e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2909 1  1 
SiH        S+                     H          SiS+                                          5.000e-01  1.410e-09  1.540e-01 2.00e+00 0.00e+00 logn  4     10    800  5  2945 1  1 
CH         Si+                    H          SiC+                                          1.000e+00  1.140e-09  3.330e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2967 1  1 
OH         Si+                    H          SiO+                                          1.000e+00  7.450e-10  5.500e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2969 1  1 
HF         Si+                    H          SiF+                                          1.000e+00  6.120e-10  6.990e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2970 1  1 
CH2        Si+                    H          CHSi+                                         1.000e+00  1.120e-09  1.410e+00 2.00e+00 0.00e+00 logn  4     10    150  4  2971 1  1 
CH2        Si+                    H          CHSi+                                         1.000e+00  1.120e-09  1.410e+00 2.00e+00 0.00e+00 logn  4    150    800  5  2971 2  1 
HNC        Si+                    H          SiNC+                                         1.000e+00  1.050e-09  6.500e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2974 1  1 
OCS        Si+                    CO         SiS+                                          1.000e+00  1.220e-09  1.090e+00 2.00e+00 0.00e+00 logn  4     10     90  4  2975 1  1 
OCS        Si+                    CO         SiS+                                          1.000e+00  1.220e-09  1.090e+00 2.00e+00 0.00e+00 logn  4     90    800  5  2975 2  1 
C2H2       Si+                    H          SiC2H+                                        2.500e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  2976 1  1 
CH3        Si+                    H2         CHSi+                                         1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2979 1  1 
C2H3       Si+                    H          SiC2H2+                                       1.570e-09 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2982 1  1 
c-C3H2     Si+                    H          SiC3H+                                        1.000e+00  1.250e-09  5.540e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2983 1  1 
l-C3H2     Si+                    H          SiC3H+                                        1.000e+00  1.380e-09  6.110e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2984 1  1 
C2H4       Si+                    H          SiC2H3+                                       1.000e-09  0.000e+00  0.000e+00 1.50e+00 0.00e+00 logn  4     10    300  3  2986 1  1 
CH2CCH     Si+                    H          SiC3H2+                                       1.000e+00  1.370e-09  1.700e-01 2.00e+00 0.00e+00 logn  4     10    800  5  2987 1  1 
CH3CCH     Si+                    H2         SiC3H2+                                       7.460e-10 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2989 1  1 
Si         OH+                    O          SiH+                                          1.900e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3136 1  1 
SiC        OH+                    O          CHSi+                                         1.000e+00  1.780e-09  2.100e+00 2.00e+00 0.00e+00 logn  4     10    330  4  3146 1  1 
SiC        OH+                    O          CHSi+                                         1.000e+00  1.780e-09  2.100e+00 2.00e+00 0.00e+00 logn  4    330    800  5  3146 2  1 
SiH        OH+                    O          SiH2+                                         1.000e+00  1.680e-09  1.540e-01 2.00e+00 0.00e+00 logn  4     10    800  5  3147 1  1 
SiO        OH+                    O          HSiO+                                         1.000e+00  1.410e-09  5.100e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3148 1  1 
C          CH2Si+                 H          SiC2H+                                        1.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3203 1  1 
C          CH2Si+                 C2H2       Si+                                           1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3204 1  1 
C          CH2Si+                 H2         SiC2+                                         1.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3205 1  1 
N          CH2Si+                 H          HCN        Si+                                7.600e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3206 1  1 
O          CH2Si+                 H2CO       Si+                                           6.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3207 1  1 
O          CH2Si+                 SiH        HCO+                                          3.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3208 1  1 
S          CH2Si+                 H2CS       Si+                                           1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3209 1  1 
Si         CH3+                   H2         CHSi+                                         2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3219 1  1 
Si         CH3+                   H          CH2Si+                                        9.700e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3220 1  1 
SiH        CH3+                   H2         CH2Si+                                        1.000e+00  1.750e-09  1.540e-01 2.00e+00 0.00e+00 logn  4     10    800  5  3229 1  1 
Si         HCNH+                  H2         SiNC+                                         5.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3281 1  1 
H2         SiC2+                  H          SiC2H+                                        1.500e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3353 1  1 
C          SiH2+                  H          CHSi+                                         1.100e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3354 1  1 
N          SiH2+                  H          HNSi+                                         1.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3355 1  1 
O          SiH2+                  H          HSiO+                                         6.300e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3356 1  1 
S          SiH2+                  H          HSiS+                                         1.100e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3357 1  1 
O2         SiH2+                  OH         HSiO+                                         2.400e-11  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  3358 1  1 
O          SiNC+                  CO         SiN+                                          1.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3359 1  1 
Si         C2H2+                  H2         SiC2+                                         2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3372 1  1 
Si         C2H2+                  H          SiC2H+                                        2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3373 1  1 
C          SiH                    H          SiC                                           6.590e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3433 1  1 
C          SiH2                   H          HCSi                                          1.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3442 1  1 
C          SiH3                   H          SiCH2                                         1.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3450 1  1 
HSiO+      C-                     C          H          SiO                                7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3840 1  1 
HSiO+      H-                     H          H          SiO                                7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3841 1  1 
HSiO+      O-                     H          O          SiO                                7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3842 1  1 
HSiO+      S-                     H          S          SiO                                7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3843 1  1 
HSiO+      CN-                    H          CN         SiO                                7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3844 1  1 
HSiO+      OH-                    H          OH         SiO                                7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3845 1  1 
HSiO+      C4H-                   H          SiO        C4H                                7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3846 1  1 
HSiO+      C5-                    H          SiO        C5                                 7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3847 1  1 
HSiO+      C5H-                   H          SiO        C5H                                7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3848 1  1 
HSiO+      C6-                    H          SiO        C6                                 7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3849 1  1 
HSiO+      C6H-                   H          SiO        C6H                                7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3850 1  1 
HSiO+      C7-                    H          SiO        C7                                 7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3851 1  1 
HSiO+      C7H-                   H          SiO        C7H                                7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3852 1  1 
HSiO+      C8-                    H          SiO        C8                                 7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3853 1  1 
HSiO+      C8H-                   H          SiO        C8H                                7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3854 1  1 
HSiO+      C9-                    H          SiO        C9                                 7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3855 1  1 
HSiO+      C9H-                   H          SiO        C9H                                7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3856 1  1 
HSiO+      C10-                   H          SiO        C10                                7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3857 1  1 
HSiO+      C10H-                  H          SiO        C10H                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3858 1  1 
HSiO+      C3N-                   H          SiO        C3N                                7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3859 1  1 
H2         Si+                    H          SiH+                                          1.500e-10  0.000e+00  1.430e+04 2.00e+00 0.00e+00 logn  4     10    800  3  4737 1  1 
H2         SiH+                   H          SiH2+                                         1.200e-09  0.000e+00  2.820e+04 2.00e+00 0.00e+00 logn  4     10    800  3  4738 1  1 
H2         SiH2+                  H          SiH3+                                         7.000e-10  0.000e+00  6.340e+03 2.00e+00 0.00e+00 logn  4     10    800  3  4739 1  1 
H2         SiH3+                  H          SiH4+                                         2.000e-10  0.000e+00  4.740e+04 2.00e+00 0.00e+00 logn  4     10    800  3  4740 1  1 
H          SiH2+                  H2         SiH+                                          1.200e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  4741 1  1 
H          SiH3+                  H2         SiH2+                                         7.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  4742 1  1 
H          SiH4+                  H2         SiH3+                                         2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  4743 1  1 
H          SiH5+                  H2         SiH4+                                         4.000e-11  0.000e+00  4.470e+03 2.00e+00 0.00e+00 logn  4     10    800  3  4744 1  1 
SiO2       C+                     CO         SiO+                                          1.000e-09 -6.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  4745 1  1 
